,NameID,Name,TitleID,TitleName,Genre,Rating,Year
37,nm0158626,John Cho,tt0981227,Nick and Norah's Infinite Playlist,Comedy,6.6,2008
38,nm0158626,John Cho,tt0481536,Harold & Kumar Escape from Guantanamo Bay,Adventure,6.6,2008
39,nm0158626,John Cho,tt0485851,The Air I Breathe,Crime,6.8,2007
40,nm0158626,John Cho,tt0844489,West 32nd,Action,6.1,2007
41,nm0158626,John Cho,tt0780608,Smiley Face,Comedy,5.8,2007
42,nm0158626,John Cho,tt0421045,Bickford Shmeckler's Cool Ideas,Comedy,5.7,2006
43,nm0158626,John Cho,tt0465142,American Dreamz,Comedy,5.4,2006
44,nm0158626,John Cho,tt0441737,Bam Bam and Celeste,Comedy,5.3,2005
45,nm0158626,John Cho,tt0385267,In Good Company,Comedy,6.4,2004
46,nm0158626,John Cho,tt0366551,Harold & Kumar Go to White Castle,Adventure,7.0,2004
47,nm0158626,John Cho,tt0382966,See This Movie,Comedy,5.3,2004
48,nm0158626,John Cho,tt0328828,American Wedding,Comedy,6.3,2003
49,nm0158626,John Cho,tt0307479,Solaris,Drama,6.2,2002
50,nm0158626,John Cho,tt0265298,Big Fat Liar,Adventure,5.5,2002
51,nm0158626,John Cho,tt0280477,Better Luck Tomorrow,Crime,7.0,2002
52,nm0158626,John Cho,tt0252866,American Pie 2,Comedy,6.4,2001
53,nm0158626,John Cho,tt0251075,Evolution,Comedy,6.1,2001
54,nm0158626,John Cho,tt0244709,Pavilion of Women,Drama,5.8,2001
55,nm0158626,John Cho,tt0231775,Down to Earth,Comedy,5.5,2001
56,nm0158626,John Cho,tt0212910,Delivering Milo,Comedy,5.8,2001
57,nm0158626,John Cho,tt0158622,The Flintstones in Viva Rock Vegas,Comedy,3.7,2000
58,nm0158626,John Cho,tt0188640,Godzilla 2000: Millennium,Action,6.1,1999
59,nm0158626,John Cho,tt0169547,American Beauty,Drama,8.3,1999
60,nm0158626,John Cho,tt0131325,Bowfinger,Comedy,6.4,1999
61,nm0158626,John Cho,tt0163651,American Pie,Comedy,7.0,1999
62,nm0158626,John Cho,tt0120885,Wag the Dog,Comedy,7.1,1997
63,nm0158626,John Cho,tt0122710,Shopping for Fangs,Drama,5.9,1997
64,nm0158626,John Cho,tt0122804,Yellow,Comedy,5.9,1997
65,nm0158626,John Cho,tt10115436,Korea: The Never-Ending War,Documentary,7.7,2019
66,nm0158626,John Cho,tt9351746,"Love, Antosha",Documentary,8.1,2019
67,nm0158626,John Cho,tt2174896,To Be Takei,Documentary,6.9,2014
68,nm0158626,John Cho,tt7488208,Over the Moon,Animation,6.4,2020
69,nm0158626,John Cho,tt0481536,Harold & Kumar Escape from Guantanamo Bay,Adventure,6.6,2008
70,nm0158626,John Cho,tt8633478,Run,Mystery,6.7,2020
71,nm0158626,John Cho,tt2359427,Linsanity,Documentary,7.3,2013
72,nm0158626,John Cho,tt0469947,Mr. Isaac,Comedy,8.5,2005
73,nm0158626,John Cho,tt8902948,Tigertail,Drama,6.5,2020
74,nm0005351,Ryan Reynolds,tt7991608,Red Notice,Action,6.4,2021
75,nm0005351,Ryan Reynolds,tt6264654,Free Guy,Action,7.2,2021
76,nm0005351,Ryan Reynolds,tt8385148,Hitman's Wife's Bodyguard,Action,6.1,2021
77,nm0005351,Ryan Reynolds,tt2850386,The Croods: A New Age,Animation,7.0,2020
78,nm0005351,Ryan Reynolds,tt8106534,6 Underground,Action,6.1,2019
79,nm0005351,Ryan Reynolds,tt6806448,Fast & Furious Presents: Hobbs & Shaw,Action,6.5,2019
80,nm0005351,Ryan Reynolds,tt5884052,Pokémon Detective Pikachu,Action,6.6,2019
81,nm0005351,Ryan Reynolds,tt5463162,Deadpool 2,Action,7.7,2018
82,nm0005351,Ryan Reynolds,tt1959563,The Hitman's Bodyguard,Action,6.9,2017
83,nm0005351,Ryan Reynolds,tt5442430,Life,Horror,6.6,2017
84,nm0005351,Ryan Reynolds,tt3014866,Criminal,Action,6.3,2016
85,nm0005351,Ryan Reynolds,tt1431045,Deadpool,Action,8.0,2016
86,nm0005351,Ryan Reynolds,tt2140379,Self/less,Action,6.5,2015
87,nm0005351,Ryan Reynolds,tt2404425,Woman in Gold,Biography,7.3,2015
88,nm0005351,Ryan Reynolds,tt2349144,Mississippi Grind,Comedy,6.4,2015
89,nm0005351,Ryan Reynolds,tt2326612,The Captive,Crime,5.9,2014
90,nm0005351,Ryan Reynolds,tt2557490,A Million Ways to Die in the West,Comedy,6.1,2014
91,nm0005351,Ryan Reynolds,tt1567437,The Voices,Comedy,6.4,2014
92,nm0005351,Ryan Reynolds,tt0790736,R.I.P.D.,Action,5.6,2013
93,nm0005351,Ryan Reynolds,tt1860353,Turbo,Animation,6.4,2013
94,nm0005351,Ryan Reynolds,tt0481499,The Croods,Animation,7.2,2013
95,nm0005351,Ryan Reynolds,tt1637725,Ted,Comedy,6.9,2012
96,nm0005351,Ryan Reynolds,tt1599348,Safe House,Action,6.7,2012
97,nm0005351,Ryan Reynolds,tt1488555,The Change-Up,Comedy,6.3,2011
98,nm0005351,Ryan Reynolds,tt1133985,Green Lantern,Action,5.5,2011
99,nm0005351,Ryan Reynolds,tt1462758,Buried,Drama,7.0,2010
100,nm0005351,Ryan Reynolds,tt0437405,Paper Man,Comedy,6.6,2009
101,nm0005351,Ryan Reynolds,tt1041829,The Proposal,Comedy,6.7,2009
102,nm0005351,Ryan Reynolds,tt0458525,X-Men Origins: Wolverine,Action,6.6,2009
103,nm0005351,Ryan Reynolds,tt1091722,Adventureland,Comedy,6.8,2009
104,nm0005351,Ryan Reynolds,tt0961108,Fireflies in the Garden,Drama,6.5,2008
105,nm0005351,Ryan Reynolds,tt0832266,"Definitely, Maybe",Comedy,7.1,2008
106,nm0005351,Ryan Reynolds,tt0460745,Chaos Theory,Comedy,6.6,2007
107,nm0005351,Ryan Reynolds,tt0810988,The Nines,Drama,6.3,2007
108,nm0005351,Ryan Reynolds,tt0475394,Smokin' Aces,Action,6.7,2006
109,nm0005351,Ryan Reynolds,tt0433400,Just Friends,Comedy,6.2,2005
110,nm0005351,Ryan Reynolds,tt0348333,Waiting...,Comedy,6.7,2005
111,nm0005351,Ryan Reynolds,tt0384806,The Amityville Horror,Horror,6.0,2005
112,nm0005351,Ryan Reynolds,tt0359013,Blade: Trinity,Action,5.8,2004
113,nm0005351,Ryan Reynolds,tt0366551,Harold & Kumar Go to White Castle,Adventure,7.0,2004
114,nm0005351,Ryan Reynolds,tt0356614,Foolproof,Action,6.5,2003
115,nm0005351,Ryan Reynolds,tt0314786,The In-Laws,Action,5.8,2003
116,nm0005351,Ryan Reynolds,tt0218864,Buying the Cow,Comedy,5.8,2002
117,nm0005351,Ryan Reynolds,tt0283111,Van Wilder,Comedy,6.4,2002
118,nm0005351,Ryan Reynolds,tt0192023,Finder's Fee,Drama,6.4,2001
119,nm0005351,Ryan Reynolds,tt0228004,We All Fall Down,Biography,5.4,2000
120,nm0005351,Ryan Reynolds,tt0164192,Boltneck,Comedy,4.6,2000
121,nm0005351,Ryan Reynolds,tt0144168,Dick,Comedy,6.2,1999
122,nm0005351,Ryan Reynolds,tt0150176,Coming Soon,Comedy,4.5,1999
123,nm0005351,Ryan Reynolds,tt0119534,The Alarmist,Comedy,5.1,1997
124,nm0005351,Ryan Reynolds,tt0107755,Ordinary Magic,Drama,5.9,1993
125,nm0005351,Ryan Reynolds,tt3847948,Huntwatch,Documentary,6.8,2016
126,nm0005351,Ryan Reynolds,tt1708537,The Whale,Documentary,8.1,2011
127,nm0005351,Ryan Reynolds,tt12027020,LA Originals,Documentary,7.2,2020
128,nm0005351,Ryan Reynolds,tt6264654,Free Guy,Action,7.2,2021
129,nm0005351,Ryan Reynolds,tt5463162,Deadpool 2,Action,7.7,2018
130,nm0005351,Ryan Reynolds,tt1431045,Deadpool,Action,8.0,2016
131,nm0005351,Ryan Reynolds,tt1708537,The Whale,Documentary,8.1,2011
132,nm0005351,Ryan Reynolds,tt13892710,A Fandemic: 50 Fans Celebrate 50 Years of Cinema,Action,2.5,2021
133,nm0005351,Ryan Reynolds,tt5463162,Deadpool 2,Action,7.7,2018
134,nm0005351,Ryan Reynolds,tt0972377,Golden Days,Documentary,8.3,2007
135,nm0005351,Ryan Reynolds,tt5463162,Deadpool 2,Action,7.7,2018
136,nm0005351,Ryan Reynolds,tt1567437,The Voices,Comedy,6.4,2014
137,nm0005351,Ryan Reynolds,tt1041829,The Proposal,Comedy,6.7,2009
138,nm3154303,Timothée Chalamet,tt11286314,Don't Look Up,Comedy,7.5,2021
139,nm3154303,Timothée Chalamet,tt1160419,Dune,Action,8.2,2021
140,nm3154303,Timothée Chalamet,tt8847712,The French Dispatch,Comedy,7.5,2021
141,nm3154303,Timothée Chalamet,tt3281548,Little Women,Drama,7.8,2019
142,nm3154303,Timothée Chalamet,tt7984766,The King,Biography,7.3,2019
143,nm3154303,Timothée Chalamet,tt7139936,A Rainy Day in New York,Comedy,6.5,2019
144,nm3154303,Timothée Chalamet,tt1226837,Beautiful Boy,Biography,7.3,2018
145,nm3154303,Timothée Chalamet,tt5478478,Hostiles,Drama,7.2,2017
146,nm3154303,Timothée Chalamet,tt4925292,Lady Bird,Comedy,7.4,2017
147,nm3154303,Timothée Chalamet,tt3416536,Hot Summer Nights,Comedy,6.4,2017
148,nm3154303,Timothée Chalamet,tt5726616,Call Me by Your Name,Drama,7.9,2017
149,nm3154303,Timothée Chalamet,tt2693580,Miss Stevens,Comedy,6.6,2016
150,nm3154303,Timothée Chalamet,tt2279339,Love the Coopers,Comedy,5.8,2015
151,nm3154303,Timothée Chalamet,tt1735907,The Adderall Diaries,Crime,5.1,2015
152,nm3154303,Timothée Chalamet,tt3975510,One and Two,Drama,5.2,2015
153,nm3154303,Timothée Chalamet,tt0816692,Interstellar,Adventure,8.6,2014
154,nm3154303,Timothée Chalamet,tt2951834,Worst Friends,Comedy,4.6,2014
155,nm3154303,Timothée Chalamet,tt3179568,"Men, Women & Children",Comedy,6.7,2014
156,nm3154303,Timothée Chalamet,tt15766576,A Man Named Scott,Documentary,8.1,2021
157,nm3154303,Timothée Chalamet,tt11551710,717,Biography,3.2,2019
158,nm3154303,Timothée Chalamet,tt7139936,A Rainy Day in New York,Comedy,6.5,2019
159,nm4413036,Josha Stradowski,tt8386898,Instinct,Drama,6.1,2019
160,nm4413036,Josha Stradowski,tt6868684,Men from Mars,Comedy,6.0,2018
161,nm4413036,Josha Stradowski,tt5576266,Boys on Film 13: Trick & Treat,Drama,6.7,2015
162,nm5377144,Awkwafina,tt9376612,Shang-Chi and the Legend of the Ten Rings,Action,7.5,2021
163,nm5377144,Awkwafina,tt13207508,Swan Song,Drama,7.8,2021
164,nm5377144,Awkwafina,tt5109280,Raya and the Last Dragon,Animation,7.4,2021
165,nm5377144,Awkwafina,tt7737640,Breaking News in Yuba County,Comedy,5.7,2021
166,nm5377144,Awkwafina,tt4823776,The SpongeBob Movie: Sponge on the Run,Animation,6.0,2020
167,nm5377144,Awkwafina,tt7975244,Jumanji: The Next Level,Action,6.7,2019
168,nm5377144,Awkwafina,tt9398640,Between Two Ferns: The Movie,Comedy,6.1,2019
169,nm5377144,Awkwafina,tt6095472,The Angry Birds Movie 2,Animation,6.4,2019
170,nm5377144,Awkwafina,tt6127004,Paradise Hills,Fantasy,5.4,2019
171,nm5377144,Awkwafina,tt8637428,The Farewell,Comedy,7.6,2019
172,nm5377144,Awkwafina,tt3104988,Crazy Rich Asians,Comedy,6.9,2018
173,nm5377144,Awkwafina,tt5164214,Ocean's Eight,Action,6.3,2018
174,nm5377144,Awkwafina,tt3458510,Dude,Comedy,5.1,2018
175,nm5377144,Awkwafina,tt4624424,Storks,Animation,6.8,2016
176,nm5377144,Awkwafina,tt4438848,Neighbors 2: Sorority Rising,Comedy,5.7,2016
177,nm5377144,Awkwafina,tt11905972,Call Your Mother,Documentary,6.9,2020
178,nm5377144,Awkwafina,tt5264178,Bad Rap,Documentary,6.5,2016
179,nm5377144,Awkwafina,tt3104988,Crazy Rich Asians,Comedy,6.9,2018
180,nm5377144,Awkwafina,tt3458510,Dude,Comedy,5.1,2018
181,nm0272581,Rebecca Ferguson,tt1160419,Dune,Action,8.2,2021
182,nm0272581,Rebecca Ferguson,tt3272066,Reminiscence,Mystery,5.9,2021
183,nm0272581,Rebecca Ferguson,tt5606664,Doctor Sleep,Drama,7.3,2019
184,nm0272581,Rebecca Ferguson,tt5209124,Cold Night,Comedy,3.4,2019
185,nm0272581,Rebecca Ferguson,tt2283336,Men in Black: International,Action,5.6,2019
186,nm0272581,Rebecca Ferguson,tt6811018,The Kid Who Would Be King,Action,6.0,2019
187,nm0272581,Rebecca Ferguson,tt4912910,Mission: Impossible - Fallout,Action,7.7,2018
188,nm0272581,Rebecca Ferguson,tt1485796,The Greatest Showman,Biography,7.6,2017
189,nm0272581,Rebecca Ferguson,tt1758810,The Snowman,Crime,5.1,2017
190,nm0272581,Rebecca Ferguson,tt5442430,Life,Horror,6.6,2017
191,nm0272581,Rebecca Ferguson,tt3631112,The Girl on the Train,Crime,6.5,2016
192,nm0272581,Rebecca Ferguson,tt4136084,Florence Foster Jenkins,Biography,6.8,2016
193,nm0272581,Rebecca Ferguson,tt2474932,Despite the Falling Snow,Drama,5.8,2016
194,nm0272581,Rebecca Ferguson,tt2381249,Mission: Impossible - Rogue Nation,Action,7.4,2015
195,nm0272581,Rebecca Ferguson,tt1267297,Hercules,Action,6.0,2014
196,nm0272581,Rebecca Ferguson,tt2708782,Vi,Drama,5.3,2013
197,nm0272581,Rebecca Ferguson,tt2023473,A One-Way Trip to Antibes,Drama,6.0,2011
198,nm0272581,Rebecca Ferguson,tt0375100,Drowning Ghost,Horror,4.5,2004
199,nm0272581,Rebecca Ferguson,tt3272066,Reminiscence,Mystery,5.9,2021
200,nm0272581,Rebecca Ferguson,tt5606664,Doctor Sleep,Drama,7.3,2019
201,nm2244205,Léa Seydoux,tt2382320,No Time to Die,Action,7.4,2021
202,nm2244205,Léa Seydoux,tt9714030,France,Comedy,5.8,2021
203,nm2244205,Léa Seydoux,tt8205028,The Story of My Wife,Drama,6.4,2021
204,nm2244205,Léa Seydoux,tt13613056,Deception,Drama,5.4,2021
205,nm2244205,Léa Seydoux,tt8847712,The French Dispatch,Comedy,7.5,2021
206,nm2244205,Léa Seydoux,tt8359840,Oh Mercy!,Crime,6.2,2019
207,nm2244205,Léa Seydoux,tt4951982,The Command,Action,6.6,2018
208,nm2244205,Léa Seydoux,tt6010628,Zoe,Romance,6.1,2018
209,nm2244205,Léa Seydoux,tt4645368,It's Only the End of the World,Drama,6.9,2016
210,nm2244205,Léa Seydoux,tt2379713,Spectre,Action,6.8,2015
211,nm2244205,Léa Seydoux,tt3464902,The Lobster,Comedy,7.2,2015
212,nm2244205,Léa Seydoux,tt2711898,Journal d'une femme de chambre,Drama,5.5,2015
213,nm2244205,Léa Seydoux,tt2707848,Saint Laurent,Biography,6.2,2014
214,nm2244205,Léa Seydoux,tt2316801,Beauty and the Beast,Drama,6.4,2014
215,nm2244205,Léa Seydoux,tt2278388,The Grand Budapest Hotel,Adventure,8.1,2014
216,nm2244205,Léa Seydoux,tt2278871,Blue Is the Warmest Colour,Drama,7.7,2013
217,nm2244205,Léa Seydoux,tt2835548,Grand Central,Drama,6.2,2013
218,nm2244205,Léa Seydoux,tt2062969,Sister,Crime,7.1,2012
219,nm2244205,Léa Seydoux,tt1753813,"Farewell, My Queen",Drama,6.2,2012
220,nm2244205,Léa Seydoux,tt1229238,Mission: Impossible - Ghost Protocol,Action,7.4,2011
221,nm2244205,Léa Seydoux,tt1605783,Midnight in Paris,Comedy,7.7,2011
222,nm2244205,Léa Seydoux,tt1796539,My Wife's Romance,Drama,5.6,2011
223,nm2244205,Léa Seydoux,tt1236371,Mysteries of Lisbon,Drama,7.4,2010
224,nm2244205,Léa Seydoux,tt1648187,Roses à crédit,Drama,4.9,2010
225,nm2244205,Léa Seydoux,tt1587119,Dear Prudence,Drama,5.9,2010
226,nm2244205,Léa Seydoux,tt0955308,Robin Hood,Action,6.6,2010
227,nm2244205,Léa Seydoux,tt1594534,Traceless,Crime,6.4,2010
228,nm2244205,Léa Seydoux,tt1421376,Going South,Drama,5.9,2009
229,nm2244205,Léa Seydoux,tt1405809,Lourdes,Drama,6.9,2009
230,nm2244205,Léa Seydoux,tt0361748,Inglourious Basterds,Adventure,8.3,2009
231,nm2244205,Léa Seydoux,tt1059263,Des illusions,Drama,6.8,2009
232,nm2244205,Léa Seydoux,tt1263778,The Beautiful Person,Comedy,6.7,2008
233,nm2244205,Léa Seydoux,tt1064942,Dolls and Angels,Drama,5.2,2008
234,nm2244205,Léa Seydoux,tt1064861,On War,Comedy,6.1,2008
235,nm2244205,Léa Seydoux,tt0385488,13 French Street,Crime,5.9,2007
236,nm2244205,Léa Seydoux,tt0437526,The Last Mistress,Drama,6.3,2007
237,nm2244205,Léa Seydoux,tt0781429,Girlfriends,Comedy,4.3,2006
238,nm2244205,Léa Seydoux,tt1405809,Lourdes,Drama,6.9,2009
239,nm0000631,Ridley Scott,tt15439196,"Film, the Living Record of our Memory",Documentary,8.9,2021
240,nm0000631,Ridley Scott,tt4214198,Laddie: The Man Behind the Movies,Documentary,7.9,2017
241,nm0000631,Ridley Scott,tt5676698,The Long Way Home: Making the Martian,Documentary,7.8,2016
242,nm0000631,Ridley Scott,tt4047898,Vangelis and the Journey to Ithaka,Documentary,8.2,2013
243,nm0000631,Ridley Scott,tt3103454,Trespassing Bergman,Documentary,7.2,2013
244,nm0000631,Ridley Scott,tt2423916,The Furious Gods: Making Prometheus,Documentary,8.4,2012
245,nm0000631,Ridley Scott,tt0428441,The Cutting Edge: The Magic of Movie Editing,Documentary,7.7,2004
246,nm0000631,Ridley Scott,tt0293435,Murder by Numbers,Documentary,6.1,2004
247,nm0000631,Ridley Scott,tt4472096,What She Said: The Art of Pauline Kael,Documentary,6.7,2018
248,nm0000631,Ridley Scott,tt15292952,Behind the Scenes,Documentary,8.3,2017
249,nm0000631,Ridley Scott,tt4425064,Steve Jobs: The Man in the Machine,Documentary,6.9,2015
250,nm0000631,Ridley Scott,tt11214590,House of Gucci,Crime,6.9,2021
251,nm0000631,Ridley Scott,tt4244994,The Last Duel,Action,7.5,2021
252,nm0000631,Ridley Scott,tt14247964,Kipchoge: The Last Milestone,Documentary,7.6,2021
253,nm0000631,Ridley Scott,tt9598214,Naked Singularity,Comedy,4.6,2021
254,nm0000631,Ridley Scott,tt12706768,Life in a Day 2020,Documentary,7.2,2021
255,nm0000631,Ridley Scott,tt10214496,The Donut King,Documentary,7.2,2020
256,nm0000631,Ridley Scott,tt10616848,Switzerlanders,Documentary,5.3,2020
257,nm0000631,Ridley Scott,tt8178486,Earthquake Bird,Crime,5.9,2019
258,nm0000631,Ridley Scott,tt8710596,Jungleland,Drama,6.2,2019
259,nm0000631,Ridley Scott,tt9608818,Our Friend,Drama,7.3,2019
260,nm0000631,Ridley Scott,tt8337320,The Last Vermeer,Drama,6.7,2019
261,nm0000631,Ridley Scott,tt5977276,The Aftermath,Drama,6.4,2019
262,nm0000631,Ridley Scott,tt4465572,American Woman,Drama,6.8,2018
263,nm0000631,Ridley Scott,tt6010628,Zoe,Romance,6.1,2018
264,nm0000631,Ridley Scott,tt5294550,All the Money in the World,Biography,6.8,2017
265,nm0000631,Ridley Scott,tt3402236,Murder on the Orient Express,Crime,6.5,2017
266,nm0000631,Ridley Scott,tt1856101,Blade Runner 2049,Action,8.0,2017
267,nm0000631,Ridley Scott,tt5175450,Mark Felt: The Man Who Brought Down the White House,Biography,6.4,2017
268,nm0000631,Ridley Scott,tt2316204,Alien: Covenant,Horror,6.4,2017
269,nm0000631,Ridley Scott,tt6574272,Phoenix Forgotten,Horror,5.3,2017
270,nm0000631,Ridley Scott,tt6494358,Clive Davis: The Soundtrack of Our Lives,Documentary,7.5,2017
271,nm0000631,Ridley Scott,tt6408226,Newness,Drama,6.3,2017
272,nm0000631,Ridley Scott,tt4799064,Mindhorn,Comedy,6.3,2016
273,nm0000631,Ridley Scott,tt4520364,Morgan,Action,5.8,2016
274,nm0000631,Ridley Scott,tt5641282,India in a Day,Documentary,7.7,2016
275,nm0000631,Ridley Scott,tt3322364,Concussion,Biography,7.1,2015
276,nm0000631,Ridley Scott,tt3659388,The Martian,Adventure,8.0,2015
277,nm0000631,Ridley Scott,tt3289728,Equals,Drama,6.1,2015
278,nm0000631,Ridley Scott,tt1014763,Child 44,Crime,6.5,2015
279,nm0000631,Ridley Scott,tt4765138,Annabel's: A String of Naked Lightbulbs,Documentary,5.6,2014
280,nm0000631,Ridley Scott,tt1935940,Get Santa,Comedy,6.3,2014
281,nm0000631,Ridley Scott,tt1528100,Exodus: Gods and Kings,Action,6.0,2014
282,nm0000631,Ridley Scott,tt1726592,Before I Go to Sleep,Drama,6.4,2014
283,nm0000631,Ridley Scott,tt2526664,Italy in a Day,Documentary,7.1,2014
284,nm0000631,Ridley Scott,tt3798698,Killing Kennedy,Documentary,5.2,2013
285,nm0000631,Ridley Scott,tt1206543,Out of the Furnace,Action,6.8,2013
286,nm0000631,Ridley Scott,tt2193215,The Counselor,Crime,5.3,2013
287,nm0000631,Ridley Scott,tt2513616,Springsteen and I,Documentary,7.2,2013
288,nm0000631,Ridley Scott,tt1684233,Welcome to the Punch,Action,6.1,2013
289,nm0000631,Ridley Scott,tt1869716,The East,Crime,6.8,2013
290,nm0000631,Ridley Scott,tt1682180,Stoker,Drama,6.8,2013
291,nm0000631,Ridley Scott,tt2273319,Japan in a Day,Documentary,7.3,2012
292,nm0000631,Ridley Scott,tt2119395,Britain in a Day,Documentary,7.5,2012
293,nm0000631,Ridley Scott,tt1446714,Prometheus,Adventure,7.0,2012
294,nm0000631,Ridley Scott,tt1601913,The Grey,Action,6.8,2011
295,nm0000631,Ridley Scott,tt1687247,Life in a Day,Documentary,7.6,2011
296,nm0000631,Ridley Scott,tt0429493,The A-Team,Action,6.7,2010
297,nm0000631,Ridley Scott,tt0955308,Robin Hood,Action,6.6,2010
298,nm0000631,Ridley Scott,tt1336617,Cyrus,Comedy,6.3,2010
299,nm0000631,Ridley Scott,tt1183923,Welcome to the Rileys,Drama,7.0,2010
300,nm0000631,Ridley Scott,tt1183665,Cracks,Drama,6.7,2009
301,nm0000631,Ridley Scott,tt1135095,Tell Tale,Drama,5.4,2009
302,nm0000631,Ridley Scott,tt0758774,Body of Lies,Action,7.1,2008
303,nm0000631,Ridley Scott,tt0765429,American Gangster,Biography,7.8,2007
304,nm0000631,Ridley Scott,tt0443680,The Assassination of Jesse James by the Coward Robert Ford,Biography,7.5,2007
305,nm0000631,Ridley Scott,tt0401445,A Good Year,Comedy,7.0,2006
306,nm0000631,Ridley Scott,tt0375154,Tristan + Isolde,Action,6.8,2006
307,nm0000631,Ridley Scott,tt0388125,In Her Shoes,Comedy,6.4,2005
308,nm0000631,Ridley Scott,tt0320661,Kingdom of Heaven,Action,7.2,2005
309,nm0000631,Ridley Scott,tt0325805,Matchstick Men,Comedy,7.3,2003
310,nm0000631,Ridley Scott,tt0265086,Black Hawk Down,Action,7.7,2001
311,nm0000631,Ridley Scott,tt0212985,Hannibal,Crime,6.8,2001
312,nm0000631,Ridley Scott,tt0172495,Gladiator,Action,8.5,2000
313,nm0000631,Ridley Scott,tt0149367,Where the Money Is,Drama,6.3,2000
314,nm0000631,Ridley Scott,tt0118863,Clay Pigeons,Comedy,6.6,1998
315,nm0000631,Ridley Scott,tt0119173,G.I. Jane,Action,6.0,1997
316,nm0000631,Ridley Scott,tt0118158,White Squall,Adventure,6.6,1996
317,nm0000631,Ridley Scott,tt0109340,The Browning Version,Drama,7.2,1994
318,nm0000631,Ridley Scott,tt0110557,Monkey Trouble,Adventure,5.3,1994
319,nm0000631,Ridley Scott,tt0103594,1492: Conquest of Paradise,Adventure,6.5,1992
320,nm0000631,Ridley Scott,tt0103074,Thelma & Louise,Adventure,7.5,1991
321,nm0000631,Ridley Scott,tt0094008,Someone to Watch Over Me,Crime,6.1,1987
322,nm0000631,Ridley Scott,tt0083658,Blade Runner,Action,8.1,1982
323,nm0000631,Ridley Scott,tt11214590,House of Gucci,Crime,6.9,2021
324,nm0000631,Ridley Scott,tt4244994,The Last Duel,Action,7.5,2021
325,nm0000631,Ridley Scott,tt5294550,All the Money in the World,Biography,6.8,2017
326,nm0000631,Ridley Scott,tt2316204,Alien: Covenant,Horror,6.4,2017
327,nm0000631,Ridley Scott,tt3659388,The Martian,Adventure,8.0,2015
328,nm0000631,Ridley Scott,tt1528100,Exodus: Gods and Kings,Action,6.0,2014
329,nm0000631,Ridley Scott,tt2193215,The Counselor,Crime,5.3,2013
330,nm0000631,Ridley Scott,tt1446714,Prometheus,Adventure,7.0,2012
